CustomerID,Age,Gender,IncomeTier,Region,Education,ContractLength,PaymentMethod,PlanType,TenureMonths,MonthlyCharges,TotalCharges,LoginsLastMonth,TicketsOpened,TicketsResolutionTime,RFMScore,UsageChangePct,CompetitorIndex,Churn,DeviceType,ChannelPreferred,CustomerSegment,AutoPay,Paperless,FamilyPlan,AddOnBundle,ReferralSource,SupportChannelPreferred,ComplaintCategory,DiscountType,ContractAutoRenew,DeviceOS,CityTier,PromoCodeUsed,PaymentDelinquencyStatus
19657,25.0,Male,low,North,diploma,Every month,paypal,basic,98.0,43.06,4219.88,45.0,4,62.72280359,11,-0.837873018,0.96281449,0,desktop,app,gold,yes,no,yes,music,affiliate,email,outage,loyalty,yes,android,tier-2,summer,30+
19658,72.0,Female,low,East,bachelors,1 year,Credit Card,premium,34.0,56.89,1934.26,11.0,7,66.50566268,4,0.780769443,0.809116782,1,mobile,email,bronze,no,yes,yes,sports,email,email,service,intro,yes,ios,tier-1,summer,30+
19659,22.0,Male,high,South,masters,2 years,Bank Transfer,basic,59.0,21.42,1263.78,22.0,14,12.00836682,14,0.569446619,0.963621203,0,tablet,app,platinum,no,no,yes,music,tv,phone,technical,promo,yes,linux,tier-1,summer,current
19660,61.0,Male,low,North,diploma,Every month,Crypto,standard,56.0,129.73,7264.88,51.0,1,54.20101267,9,0.69061807,0.140041415,0,smarttv,phone,bronze,yes,no,yes,workfromhome,affiliate,phone,technical,loyalty,no,android,tier-2,cyber,60+
19661,30.0,Male,very high,East,diploma,Every month,Crypto,basic,27.0,151.7,4095.9,18.0,3,22.67751858,9,0.921227573,0.521266654,0,desktop,email,gold,no,yes,no,movies,email,phone,technical,bundle,yes,ios,tier-2,spring,30+
19662,46.0,Male,low,South,phd,2 years,cash,basic,4.0,11.15,44.6,66.0,14,43.72923548,8,-0.404246168,0.979964399,1,mobile,app,platinum,yes,no,no,security,affiliate,email,service,loyalty,yes,android,tier-4,summer,current
19663,37.0,Male,low,East,high school,1 year,Electronic Check,basic,6.0,87.5,525.0,43.0,3,8.238954857,7,0.589129161,0.717095989,0,mobile,app,bronze,no,yes,yes,movies,email,email,service,loyalty,no,android,tier-2,summer,current
19664,31.0,Male,very high,North,bachelors,2 years,Credit Card,basic,53.0,105.165,4913.795,29.0,12,59.43959645,1,-0.079273371,0.186201873,0,tablet,app,gold,yes,no,no,movies,tv,email,other,intro,yes,ios,tier-2,summer,current
19665,49.0,Male,low,East,masters,2 years,cash,basic,116.0,39.52,4584.32,15.0,7,7.44452155,6,0.243998061,0.623053509,0,mobile,app,silver,yes,no,no,movies,tv,phone,technical,promo,no,ios,tier-1,summer,current
19666,77.0,Female,low,West,phd,1 year,paypal,basic,63.0,105.165,5353.74,55.0,12,6.501244139,9,0.670680082,0.028749849,0,tablet,chat,gold,no,yes,no,kids,social,email,technical,loyalty,no,other,tier-2,summer,current
19667,67.0,Male,high,South,bachelors,2 years,Mailed Check,standard,42.0,45.59,1914.78,33.0,16,32.78217233,2,0.656835331,0.021010929,0,mobile,app,silver,no,no,no,movies,friend,chat,technical,promo,yes,ios,tier-2,summer,30+
19668,44.0,Female,low,East,high school,3 years,Mailed Check,premium,58.0,10.17,589.86,81.0,7,50.67207355,13,-0.468468825,0.609012482,0,tablet,app,bronze,no,no,no,music,search,phone,technical,loyalty,yes,ios,tier-2,flash,current
19669,49.0,Male,very high,West,masters,1 year,cash,standard,43.0,114.91,4941.13,25.0,10,40.37267272,11,0.065109675,0.374580722,0,mobile,phone,bronze,no,yes,no,movies,search,phone,technical,loyalty,yes,windows,tier-2,newyear,current
19670,42.0,Male,very high,North,masters,Every month,Mailed Check,standard,112.0,75.05,8405.6,64.0,16,4.566112897,1,0.26593139,0.473278755,1,mobile,app,bronze,yes,yes,yes,movies,tv,email,billing,loyalty,yes,other,tier-2,blackfriday,current
19671,69.0,Male,high,North,masters,Every month,cash,basic,41.0,11.26,461.66,20.0,12,30.76523753,6,-0.266991126,0.481676922,0,desktop,chat,silver,yes,yes,yes,movies,search,phone,service,loyalty,no,ios,tier-1,summer,current
19672,21.0,Male,low,West,high school,1 year,cash,standard,83.0,31.84,2642.72,22.0,9,28.61492136,8,-0.455372099,0.807094746,0,tablet,phone,platinum,no,yes,no,international,social,chat,technical,loyalty,yes,ios,tier-1,flash,60+
19673,38.0,Male,medium,North,masters,1 year,paypal,premium,99.0,10.12,1001.88,94.0,12,37.63679016,12,0.68790732,0.299508323,0,mobile,app,bronze,yes,yes,unknown,gamer,affiliate,phone,technical,loyalty,yes,ios,tier-1,summer,current
19674,49.0,Male,low,West,high school,3 years,Bank Transfer,standard,35.0,183.24,6413.4,84.0,12,66.09824454,14,0.90896173,0.018253724,1,mobile,app,silver,no,no,yes,movies,social,phone,service,loyalty,yes,android,tier-1,summer,current
19675,56.0,Female,high,North,diploma,Every month,Crypto,basic,89.0,87.47,4913.795,92.0,15,4.279226981,7,0.875547545,0.35684573,0,desktop,phone,bronze,no,no,yes,movies,email,community,technical,loyalty,no,android,tier-3,summer,current
19676,32.0,Female,low,Central,phd,3 years,Credit Card,basic,5.0,103.25,516.25,25.0,13,50.06115728,10,-0.772719008,0.442267622,1,mobile,phone,silver,yes,yes,yes,movies,email,email,technical,promo,yes,android,tier-1,summer,60+
19677,70.0,Male,very high,Central,diploma,Every month,Bank Transfer,ultra,113.0,20.59,2326.67,19.0,18,31.69719179,9,-0.380879168,0.961689993,1,mobile,phone,gold,yes,yes,yes,workfromhome,friend,email,technical,promo,no,android,tier-3,summer,current
19678,55.0,Male,nan,East,high school,3 years,cash,standard,8.0,51.5,412.0,83.0,13,18.8308172,5,-0.279014781,0.057868522,0,smarttv,web,silver,yes,no,no,kids,tv,chat,service,intro,yes,android,tier-3,cyber,current
19679,65.0,Female,low,North,bachelors,3 years,Electronic Check,ultra,110.0,116.16,12777.6,19.0,19,6.679621363,9,0.210507358,0.845188191,0,mobile,phone,diamond,no,yes,yes,workfromhome,friend,phone,technical,loyalty,yes,ios,tier-3,summer,current
19680,49.0,Female,low,Central,diploma,3 years,Credit Card,basic,94.0,48.46,4555.24,46.0,19,1.938169707,9,-0.934870461,0.924038358,0,desktop,web,bronze,yes,yes,unknown,movies,social,social,outage,intro,yes,ios,tier-1,summer,current
19681,41.0,Male,low,West,high school,Every month,Credit Card,standard,25.0,83.51,2087.75,33.0,17,9.575489637,8,0.962009025,0.205170274,0,desktop,web,bronze,yes,no,unknown,international,tv,app,technical,loyalty,yes,ios,tier-2,cyber,current
19682,25.0,Female,low,North,masters,Every month,Credit Card,ultra,68.0,124.75,8483.0,91.0,16,15.73576742,7,0.543774605,0.066454733,0,mobile,app,silver,yes,yes,yes,music,tv,chat,outage,loyalty,yes,ios,tier-2,summer,current
19683,45.0,Male,high,South,phd,3 years,Credit Card,ultra,25.0,142.68,4913.795,91.0,1,1.539710901,11,-0.583358217,0.106812359,0,desktop,phone,silver,yes,yes,no,international,affiliate,phone,technical,bundle,no,ios,tier-1,summer,current
19684,38.0,Female,high,West,masters,Every month,Mailed Check,basic,31.0,145.5,4510.5,66.0,12,71.56725334,2,-0.282911667,0.916906352,1,mobile,app,platinum,no,no,yes,kids,social,email,technical,loyalty,no,android,tier-1,summer,current
19685,33.0,Female,medium,Central,phd,3 years,Electronic Check,standard,90.0,43.59,4913.795,29.0,2,35.71506029,2,0.063285736,0.203104799,0,mobile,chat,bronze,yes,no,no,workfromhome,friend,community,technical,intro,no,ios,tier-2,summer,current
19686,49.0,Male,very high,Central,high school,Every month,Mailed Check,premium,87.0,68.96,5999.52,34.0,10,36.83147372,12,-0.524372497,0.793457746,1,mobile,email,bronze,no,yes,no,movies,tv,chat,billing,loyalty,yes,ios,tier-1,spring,current
19687,71.0,Female,low,Central,diploma,Every month,cash,basic,39.0,130.44,4913.795,38.0,12,42.7864801,7,-0.462720222,0.011825505,0,desktop,phone,bronze,yes,no,no,workfromhome,radio,phone,technical,loyalty,unknown,android,tier-3,summer,current
19688,49.0,Male,low,East,masters,3 years,cash,basic,22.0,71.17,1565.74,74.0,16,17.01993492,13,0.048431824,0.161374166,0,desktop,web,silver,yes,no,yes,security,search,chat,technical,promo,unknown,android,tier-2,blackfriday,current
19689,52.0,Male,low,East,high school,1 year,Credit Card,standard,57.0,174.15,9926.55,87.0,7,1.390665941,1,0.007021875,0.491791246,0,desktop,web,bronze,no,yes,yes,security,affiliate,chat,outage,loyalty,no,android,tier-1,newyear,current
19690,34.0,Female,very high,South,diploma,3 years,cash,basic,45.0,105.165,8233.2,95.0,0,61.67444019,14,-0.174617294,0.651440855,0,desktop,web,platinum,yes,no,no,movies,email,phone,retention,bundle,yes,android,tier-2,summer,current
19691,26.0,Female,medium,South,diploma,Every month,cash,basic,19.0,105.165,19081.901250000003,43.0,7,46.7451295,11,0.105257946,0.303524858,0,console,chat,silver,yes,yes,yes,international,unknown,app,retention,intro,yes,ios,tier-2,summer,current
19692,74.0,Male,medium,West,bachelors,3 years,Crypto,basic,24.0,27.4,657.6,35.0,10,40.62156289,4,0.403806437,0.759619766,0,mobile,web,bronze,no,yes,no,security,tv,email,technical,loyalty,no,ios,tier-2,summer,current
19693,52.0,Male,low,South,bachelors,Every month,Bank Transfer,basic,79.0,134.09,10593.11,15.0,3,23.82947532,1,0.814753815,0.546950005,0,smarttv,web,gold,no,yes,no,movies,social,email,technical,promo,no,windows,tier-3,summer,current
19694,69.0,Male,high,West,masters,Every month,Bank Transfer,standard,27.0,153.37,4140.99,16.0,4,48.34973216,7,0.977274966,0.215225973,0,desktop,app,silver,yes,no,yes,international,search,app,technical,loyalty,yes,android,tier-1,summer,current
19695,46.0,Male,very high,North,diploma,3 years,Electronic Check,basic,44.0,105.165,4271.96,36.0,16,38.42111175,8,0.665011578,0.993402994,0,tablet,in-store,silver,no,no,yes,movies,unknown,chat,technical,bundle,no,android,tier-2,summer,current
19696,49.0,Female,high,East,masters,1 year,cash,premium,59.0,31.01,1829.59,14.0,11,42.01017343,11,0.607491441,0.696653589,0,mobile,phone,gold,no,no,yes,movies,search,chat,technical,loyalty,no,ios,tier-2,summer,30+
19697,35.0,Female,medium,Central,diploma,3 years,Bank Transfer,basic,18.0,47.83,860.94,85.0,16,27.79887978,9,-0.570674564,0.526872081,0,tablet,app,diamond,yes,yes,no,movies,social,email,technical,loyalty,unknown,ios,tier-2,summer,current
19698,29.0,Female,high,West,diploma,2 years,Electronic Check,standard,75.0,24.76,1857.0,55.0,2,71.28314112,10,0.73062618,0.018085264,0,desktop,phone,silver,yes,no,no,movies,event,email,billing,loyalty,no,android,tier-1,summer,60+
19699,36.0,Female,high,South,masters,Every month,Crypto,standard,119.0,161.01,19081.901250000003,97.0,17,46.5765048,1,-0.134119894,0.317449116,0,mobile,app,silver,no,yes,no,workfromhome,affiliate,email,technical,promo,unknown,android,tier-1,summer,30+
19700,65.0,Male,high,North,masters,2 years,Electronic Check,standard,61.0,66.19,4037.59,57.0,3,37.16888018,2,0.034989861,0.112352398,0,smarttv,web,bronze,no,yes,no,movies,social,chat,technical,intro,no,android,tier-1,spring,current
19701,39.0,Female,low,South,high school,3 years,Bank Transfer,basic,71.0,125.26,8893.46,6.0,17,30.55121513,8,0.927701372,0.166148352,0,mobile,app,silver,yes,no,no,music,search,chat,technical,intro,yes,macos,tier-1,flash,current
19702,76.0,Male,medium,Central,bachelors,3 years,Bank Transfer,premium,92.0,173.78,15987.76,39.0,18,52.72363279,9,-0.284265201,0.197412728,1,mobile,phone,bronze,no,no,yes,movies,search,community,technical,loyalty,unknown,other,tier-2,summer,30+
19703,49.0,Male,high,North,diploma,2 years,Mailed Check,basic,25.0,128.78,3219.5,83.0,4,8.715064494,11,0.641928608,0.412666607,0,tablet,web,silver,no,yes,no,movies,email,chat,technical,bundle,no,macos,tier-1,summer,current
19704,66.0,Male,high,South,bachelors,3 years,paypal,basic,42.0,87.6,3679.2,44.0,13,39.06262662,8,-0.193281372,0.630924887,0,mobile,web,bronze,yes,no,yes,music,friend,app,technical,loyalty,no,other,tier-2,summer,current
19705,69.0,Male,low,West,masters,1 year,Electronic Check,basic,29.0,49.74,4913.795,68.0,2,55.37096136,4,-0.630239729,0.059529828,0,mobile,web,bronze,yes,yes,no,movies,affiliate,email,technical,loyalty,no,ios,tier-2,summer,current
19706,32.0,Female,high,South,diploma,2 years,Credit Card,premium,93.0,29.71,2763.03,76.0,11,68.89889158,2,-0.377260477,0.96840109,0,mobile,app,bronze,no,no,yes,workfromhome,affiliate,phone,technical,loyalty,yes,ios,tier-2,cyber,current
19707,18.0,Female,low,East,high school,1 year,paypal,standard,81.0,178.45,14454.45,35.0,10,8.082308867,13,0.56273614,0.067762206,0,desktop,web,silver,yes,yes,yes,movies,event,social,technical,loyalty,yes,android,tier-3,summer,current
19708,19.0,Female,low,East,phd,Every month,cash,ultra,16.0,107.12,1713.92,49.0,10,61.44384993,7,0.70906251,0.39081209,0,tablet,web,gold,yes,yes,no,workfromhome,email,chat,billing,loyalty,no,ios,tier-3,newyear,current
19709,25.0,Male,very high,North,diploma,3 years,Credit Card,basic,32.0,197.97,6335.04,71.0,14,45.29475512,5,0.903714635,0.629570549,0,tablet,app,bronze,no,yes,no,movies,affiliate,phone,technical,loyalty,no,macos,tier-2,cyber,current
19710,39.0,Male,low,East,diploma,2 years,Bank Transfer,basic,102.0,105.165,6852.36,98.0,12,70.71230246,6,-0.768234429,0.302431317,0,desktop,web,bronze,no,yes,yes,music,search,email,technical,intro,no,android,tier-1,summer,current
19711,42.0,Male,high,South,high school,Every month,Electronic Check,standard,59.0,131.37,7750.83,94.0,16,51.29001257,7,0.600699847,0.700702016,0,mobile,web,platinum,yes,no,no,sports,social,chat,technical,bundle,yes,android,tier-2,summer,current
19712,19.0,Female,low,Central,diploma,Every month,Bank Transfer,basic,75.0,147.93,11094.75,26.0,6,64.89959922,6,-0.328112371,0.285645256,0,mobile,chat,gold,no,yes,no,movies,search,phone,technical,loyalty,yes,ios,tier-2,spring,30+
19713,68.0,Female,low,East,bachelors,Every month,cash,standard,17.0,38.44,653.48,32.0,12,19.4433244,12,0.001840492,0.887681979,1,smarttv,phone,gold,yes,yes,no,sports,friend,email,technical,loyalty,no,ios,tier-1,newyear,current
19714,26.0,Male,high,West,high school,2 years,cash,premium,65.0,105.165,6900.4,99.0,19,64.64177486,9,-0.189273123,0.431762164,0,desktop,email,silver,no,yes,yes,security,affiliate,app,technical,loyalty,unknown,other,tier-2,spring,current
19715,26.0,Male,medium,South,diploma,Every month,cash,premium,76.0,12.79,4913.795,37.0,11,31.56748255,11,-0.367592452,0.768070643,0,mobile,chat,diamond,yes,yes,no,movies,email,phone,technical,loyalty,yes,ios,tier-1,summer,current
19716,30.0,Female,low,East,diploma,2 years,Mailed Check,basic,52.0,22.71,1180.92,25.0,9,24.30860922,13,-0.537350801,0.343912797,0,mobile,phone,bronze,no,no,yes,workfromhome,friend,phone,technical,loyalty,yes,android,tier-1,summer,current
19717,23.0,Female,low,North,diploma,1 year,Credit Card,premium,67.0,112.87,7562.29,20.0,19,15.35660314,11,0.144209794,0.468492109,0,desktop,web,platinum,yes,yes,no,international,social,phone,retention,intro,no,android,tier-2,blackfriday,current
19718,47.0,Male,very high,Central,phd,2 years,cash,ultra,33.0,105.165,4913.795,4.0,5,20.86217861,1,-0.874781018,0.972760136,0,mobile,in-store,silver,yes,yes,no,music,affiliate,email,technical,employee,yes,android,tier-2,summer,current
19719,32.0,Male,medium,Central,high school,Every month,cash,basic,94.0,171.33,16105.02,98.0,6,6.587454095,13,0.95257676,0.843019237,0,mobile,web,bronze,yes,no,yes,movies,affiliate,chat,technical,loyalty,no,android,tier-2,summer,current
19720,49.0,Female,medium,Central,diploma,2 years,Electronic Check,basic,76.0,122.24,9290.24,64.0,2,50.41926336,4,-0.519349245,0.291003714,0,mobile,email,bronze,yes,yes,yes,movies,affiliate,email,other,promo,yes,ios,tier-3,summer,current
19721,70.0,Female,very high,Central,masters,2 years,Bank Transfer,standard,34.0,20.7,703.8,34.0,3,12.22460413,4,0.617422562,0.620616873,0,desktop,app,silver,yes,yes,unknown,sports,affiliate,phone,technical,loyalty,no,android,tier-3,summer,current
19722,32.0,Male,very high,West,high school,1 year,Bank Transfer,ultra,92.0,97.66,8984.72,46.0,15,67.0800719,13,-0.010849612,0.651389186,0,tablet,in-store,silver,yes,yes,no,movies,friend,email,retention,loyalty,yes,android,tier-2,summer,30+
19723,67.0,Female,medium,East,diploma,Every month,Mailed Check,basic,103.0,193.34,19081.901250000003,67.0,5,71.58524206,3,-0.804125042,0.520611244,0,mobile,in-store,bronze,yes,yes,yes,movies,social,chat,technical,loyalty,yes,android,tier-2,summer,current
19724,24.0,Male,high,Central,bachelors,1 year,Mailed Check,standard,37.0,151.21,4913.795,86.0,6,47.09548121,3,0.246048878,0.942300432,0,tablet,app,platinum,yes,no,unknown,movies,search,chat,technical,student,no,android,tier-3,summer,current
19725,75.0,Male,high,West,phd,Every month,Bank Transfer,basic,60.0,85.09,5105.4,44.0,16,44.19610001,9,0.169467609,0.694184672,1,featurephone,phone,bronze,no,yes,yes,movies,friend,phone,technical,employee,no,ios,tier-2,summer,90+
19726,28.0,Female,high,West,diploma,2 years,Electronic Check,standard,114.0,35.22,4015.08,15.0,16,38.82767594,12,0.36217741,0.5642812,0,desktop,web,silver,yes,yes,no,gamer,friend,email,technical,intro,no,windows,tier-2,summer,current
19727,57.0,Male,low,Central,phd,Every month,Bank Transfer,basic,34.0,50.66,4913.795,74.0,13,61.90838881,9,0.128875675,0.953596549,0,mobile,phone,bronze,yes,no,no,movies,friend,social,technical,loyalty,no,ios,tier-1,flash,current
19728,55.0,Female,low,Central,diploma,2 years,Crypto,basic,6.0,115.4,4913.795,42.0,0,56.46574883,10,0.822111595,0.118096435,0,console,web,silver,yes,yes,unknown,international,friend,email,technical,intro,no,android,tier-4,summer,30+
19729,57.0,Male,very high,West,diploma,2 years,cash,ultra,96.0,196.47,18861.12,45.0,9,14.27950283,3,-0.483254292,0.385907901,1,tablet,app,gold,no,yes,yes,movies,affiliate,email,technical,intro,no,ios,tier-2,summer,current
19730,19.0,Female,low,West,high school,3 years,paypal,standard,20.0,88.04,1760.8,46.0,11,40.95871749,1,0.8013087,0.474459899,1,mobile,app,bronze,yes,no,no,movies,email,phone,technical,loyalty,yes,android,tier-2,summer,120+
19731,68.0,Female,medium,North,diploma,3 years,Electronic Check,premium,75.0,42.6,3195.0,29.0,12,31.48033195,4,0.4481027,0.702439738,0,mobile,web,bronze,no,yes,no,movies,email,email,technical,intro,yes,android,tier-1,welcome,30+
19732,65.0,Male,very high,West,phd,Every month,Bank Transfer,basic,98.0,171.27,16784.46,36.0,10,15.7368349,12,0.684792912,0.155817324,0,tablet,phone,bronze,yes,yes,yes,sports,search,community,retention,loyalty,yes,ios,tier-1,summer,current
19733,56.0,Male,very high,North,high school,2 years,cash,premium,53.0,90.24,4782.72,77.0,10,61.12701262,11,-0.035219203,0.532046095,0,desktop,app,silver,yes,no,no,movies,tv,email,technical,loyalty,yes,android,tier-2,cyber,current
19734,27.0,Female,very high,South,masters,3 years,paypal,standard,81.0,73.09,5920.29,66.0,10,0.874203883,3,-0.621419736,0.596867829,0,mobile,web,gold,yes,no,no,movies,friend,phone,technical,bundle,yes,android,tier-3,spring,current
19735,61.0,Female,high,South,bachelors,1 year,paypal,basic,76.0,276.18,8684.52,22.0,1,61.52125265,6,-0.031139391,0.086226496,0,desktop,in-store,silver,no,no,no,movies,search,email,billing,bundle,yes,ios,tier-3,summer,current
19736,34.0,Female,low,North,high school,2 years,Crypto,basic,87.0,75.67,6583.29,23.0,13,63.12385838,2,0.875224929,0.758535413,0,desktop,web,diamond,no,yes,unknown,movies,friend,chat,service,loyalty,yes,android,tier-3,summer,current
19737,24.0,Male,high,South,masters,Every month,Mailed Check,standard,30.0,94.46,2833.8,46.0,8,29.79342464,7,0.79126292,0.162180517,0,mobile,app,gold,yes,no,yes,movies,event,phone,technical,loyalty,yes,ios,tier-2,summer,current
19738,71.0,Female,low,West,diploma,1 year,Mailed Check,standard,38.0,162.07,6158.66,95.0,14,57.20486534,10,-0.737223174,0.693976437,1,desktop,app,silver,no,no,no,movies,affiliate,phone,technical,employee,no,android,tier-2,summer,current
